Token	POS-Tag	OOV	Id	Index	__next__	Documento
PF	PROPN	1	6	127	719	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
divulgou	VERB	0	6	128	720	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
que	SCONJ	0	6	129	721	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
cerca	ADV	0	6	130	722	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
de	ADP	0	6	131	723	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
300	NUM	0	6	132	724	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
policiais	NOUN	0	6	133	725	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
federais	ADJ	0	6	134	726	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
do	ADP	0	6	135	727	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
Amazonas	PROPN	0	6	136	728	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
,	PUNCT	0	6	137	729	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
Distrito	PROPN	0	6	138	730	O superintendente regional da Polícia Federal de Rondônia , delegado Joaquim Mesquita , informou nesta sexta-feira , dia 04 , que 23 pessoas foram presas , até o momento , pela Operação Dominó , em Rondônia . A quadrilha é acusada de praticar diversos crimes administrativos , como desvio de recursos públicos , corrupção , prevaricação , concussão , peculato , extorsão , lavagem de dinheiro e venda de sentenças judiciais . Segundo divulgada pela PF , o grupo criminoso desviou desde 2004 cerca de R$ 70 milhões dos cofres públicos , por meio do pagamento de serviços , compras e obras superfaturadas . A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema . A PF divulgou que cerca de 300 policiais federais do Amazonas , Distrito Federal , Mato Grosso , Acre e de Rondônia fazem parte das investigações da ' Operação Dominó ' .
