Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
.	PUNCT	0	2	48	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
Ele	PRON	0	2	49	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
havia	AUX	0	2	50	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
saído	VERB	0	2	51	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
da	ADP	0	2	52	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
cidade	NOUN	0	2	53	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
mineira	ADJ	0	2	54	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
de	ADP	0	2	55	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
Lugushwa	PROPN	1	2	56	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
em	ADP	0	2	57	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
direção	NOUN	0	2	58	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
a	ADP	0	2	59	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
Bukavu	PROPN	1	2	60	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
,	PUNCT	0	2	61	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
numa	ADP	0	2	62	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
distância	NOUN	0	2	63	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
de	ADP	0	2	64	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
130	NUM	0	2	65	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
quilômetros	NOUN	0	2	66	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
.	PUNCT	0	2	67	0	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
1	['ADP', 'NOUN', 'NUM', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	2	1	1	Ao menos 17 pessoas morreram após a queda de um avião de passageiros na República Democrática do Congo . Todos morreram quando o avião , prejudicado pelo mau tempo , não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu . Ele havia saído da cidade mineira de Lugushwa em direção a Bukavu , numa distância de 130 quilômetros .
O	DET	0	3	0	0	O ministro da Defesa , Nelson Jobim , informou no fim da noite desta terça-feira que a economista Solange Vieira , de 38 anos , será a nova presidente da Agência Nacional de Aviação Civil ( Anac ) . Braço direito do peemedebista desde sua posse , ela é funcionária de carreira do BNDES e comandou a Secretaria de Previdência Complementar no governo Fernando Henrique Cardoso . Como os diretores de agências têm mandato de cinco anos , só podem sair por renúncia , decisão judicial ou acusação de improbidade administrativa . Uma da três vagas será ocupada pelo major-brigadeiro Allemander Jesus Pereira Filho , indicado para exercer o cargo em substituição a Jorge Luiz Brito Velozo , que pediu demissão no final do mês passado . Cobrado por familiares de vítimas do acidente da TAM e pela oposição , dificilmente o relator irá sugerir o indiciamento de Zuanazzi .
ministro	NOUN	0	3	1	0	O ministro da Defesa , Nelson Jobim , informou no fim da noite desta terça-feira que a economista Solange Vieira , de 38 anos , será a nova presidente da Agência Nacional de Aviação Civil ( Anac ) . Braço direito do peemedebista desde sua posse , ela é funcionária de carreira do BNDES e comandou a Secretaria de Previdência Complementar no governo Fernando Henrique Cardoso . Como os diretores de agências têm mandato de cinco anos , só podem sair por renúncia , decisão judicial ou acusação de improbidade administrativa . Uma da três vagas será ocupada pelo major-brigadeiro Allemander Jesus Pereira Filho , indicado para exercer o cargo em substituição a Jorge Luiz Brito Velozo , que pediu demissão no final do mês passado . Cobrado por familiares de vítimas do acidente da TAM e pela oposição , dificilmente o relator irá sugerir o indiciamento de Zuanazzi .
da	ADP	0	3	2	0	O ministro da Defesa , Nelson Jobim , informou no fim da noite desta terça-feira que a economista Solange Vieira , de 38 anos , será a nova presidente da Agência Nacional de Aviação Civil ( Anac ) . Braço direito do peemedebista desde sua posse , ela é funcionária de carreira do BNDES e comandou a Secretaria de Previdência Complementar no governo Fernando Henrique Cardoso . Como os diretores de agências têm mandato de cinco anos , só podem sair por renúncia , decisão judicial ou acusação de improbidade administrativa . Uma da três vagas será ocupada pelo major-brigadeiro Allemander Jesus Pereira Filho , indicado para exercer o cargo em substituição a Jorge Luiz Brito Velozo , que pediu demissão no final do mês passado . Cobrado por familiares de vítimas do acidente da TAM e pela oposição , dificilmente o relator irá sugerir o indiciamento de Zuanazzi .
Defesa	NOUN	0	3	3	0	O ministro da Defesa , Nelson Jobim , informou no fim da noite desta terça-feira que a economista Solange Vieira , de 38 anos , será a nova presidente da Agência Nacional de Aviação Civil ( Anac ) . Braço direito do peemedebista desde sua posse , ela é funcionária de carreira do BNDES e comandou a Secretaria de Previdência Complementar no governo Fernando Henrique Cardoso . Como os diretores de agências têm mandato de cinco anos , só podem sair por renúncia , decisão judicial ou acusação de improbidade administrativa . Uma da três vagas será ocupada pelo major-brigadeiro Allemander Jesus Pereira Filho , indicado para exercer o cargo em substituição a Jorge Luiz Brito Velozo , que pediu demissão no final do mês passado . Cobrado por familiares de vítimas do acidente da TAM e pela oposição , dificilmente o relator irá sugerir o indiciamento de Zuanazzi .
,	PUNCT	0	3	4	0	O ministro da Defesa , Nelson Jobim , informou no fim da noite desta terça-feira que a economista Solange Vieira , de 38 anos , será a nova presidente da Agência Nacional de Aviação Civil ( Anac ) . Braço direito do peemedebista desde sua posse , ela é funcionária de carreira do BNDES e comandou a Secretaria de Previdência Complementar no governo Fernando Henrique Cardoso . Como os diretores de agências têm mandato de cinco anos , só podem sair por renúncia , decisão judicial ou acusação de improbidade administrativa . Uma da três vagas será ocupada pelo major-brigadeiro Allemander Jesus Pereira Filho , indicado para exercer o cargo em substituição a Jorge Luiz Brito Velozo , que pediu demissão no final do mês passado . Cobrado por familiares de vítimas do acidente da TAM e pela oposição , dificilmente o relator irá sugerir o indiciamento de Zuanazzi .
Nelson	PROPN	0	3	5	0	O ministro da Defesa , Nelson Jobim , informou no fim da noite desta terça-feira que a economista Solange Vieira , de 38 anos , será a nova presidente da Agência Nacional de Aviação Civil ( Anac ) . Braço direito do peemedebista desde sua posse , ela é funcionária de carreira do BNDES e comandou a Secretaria de Previdência Complementar no governo Fernando Henrique Cardoso . Como os diretores de agências têm mandato de cinco anos , só podem sair por renúncia , decisão judicial ou acusação de improbidade administrativa . Uma da três vagas será ocupada pelo major-brigadeiro Allemander Jesus Pereira Filho , indicado para exercer o cargo em substituição a Jorge Luiz Brito Velozo , que pediu demissão no final do mês passado . Cobrado por familiares de vítimas do acidente da TAM e pela oposição , dificilmente o relator irá sugerir o indiciamento de Zuanazzi .
